Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
3979,1736,Abiderules,Warlock,Whitemane,48 - 45,52%
3979,1736,Memenamegodx,Priest,Whitemane,82 - 79,51%
3979,1736,Rhymezditty,DeathKnight,Pagle,69 - 68,50%
3979,1736,Bucketman,Warrior,Benediction,45 - 46,49%
3979,1736,Ghostwordz,Priest,Mankrik,70 - 74,49%
3979,1736,Rykers,Warlock,Grobbulus,76 - 83,48%
3979,1736,Dkdan,DeathKnight,Skyfury,52 - 63,45%
3999,1735,Pounders,Warlock,Whitemane,30 - 14,68%
3999,1735,Laidb,Paladin,Sulfuras,34 - 16,68%
3999,1735,Nbluex,DeathKnight,Benediction,53 - 25,68%
3999,1735,Nachopal,Paladin,Benediction,55 - 30,65%
3999,1735,Swaq,Mage,Eranikus,48 - 27,64%
3999,1735,Fullcap,Paladin,Benediction,67 - 41,62%
3999,1735,Pjxl,Priest,Benediction,35 - 23,60%
3999,1735,Billysmalls,Shaman,Benediction,35 - 23,60%
3999,1735,Dikchicken,Warrior,Faerlina,58 - 39,60%
3999,1735,Yoyoxd,Shaman,Benediction,77 - 52,60%
3999,1735,Coldfyre,DeathKnight,Benediction,64 - 45,59%
3999,1735,Shozxd,Paladin,Faerlina,58 - 41,59%
3999,1735,Bootybeacon,Paladin,Benediction,114 - 83,58%
3999,1735,Nigle,Shaman,Faerlina,69 - 51,58%
3999,1735,Springy,Druid,Benediction,173 - 130,57%
3999,1735,Chaseog,Warrior,Benediction,64 - 50,56%
3999,1735,Zakiah,Shaman,Grobbulus,66 - 57,54%
3999,1735,Ekac,Shaman,Grobbulus,86 - 75,53%
3999,1735,Bullshiznits,Druid,Sulfuras,60 - 54,53%
3999,1735,Arizon,Paladin,Whitemane,34 - 31,52%
3999,1735,Pavosanto,Priest,Mankrik,45 - 42,52%
3999,1735,Ipal,Paladin,Benediction,99 - 96,51%
4021,1734,Rinnetérahhx,Priest,Benediction,26 - 12,68%
4021,1734,Rivául,Warrior,Benediction,26 - 12,68%
4021,1734,Numistar,DeathKnight,Benediction,26 - 12,68%
4021,1734,Vastlyblank,Shaman,Old Blanchy,79 - 41,66%
4021,1734,Hotsinhere,Druid,Benediction,33 - 19,63%
4021,1734,Avadon,DeathKnight,Benediction,59 - 36,62%
4021,1734,Mackned,DeathKnight,Benediction,50 - 32,61%
4021,1734,Quipo,Warrior,Faerlina,35 - 23,60%
4021,1734,Campster,Warrior,Faerlina,62 - 42,60%
4021,1734,Koorbanpal,Paladin,Benediction,60 - 45,57%
4021,1734,Aatupok,Priest,Faerlina,41 - 31,57%
4021,1734,Bhurns,Warlock,Eranikus,89 - 69,56%
4021,1734,Bigdkcalon,DeathKnight,Grobbulus,101 - 81,55%
4021,1734,Bamsoldier,Warlock,Faerlina,34 - 28,55%
4021,1734,Boagrius,Shaman,Faerlina,49 - 41,54%
4021,1734,Colddadbone,DeathKnight,Grobbulus,76 - 65,54%
4021,1734,Belcebú,Priest,Benediction,65 - 56,54%
4021,1734,Nobrainslol,Paladin,Whitemane,50 - 44,53%
4021,1734,Educates,Shaman,Benediction,47 - 44,52%
4021,1734,Okiedoki,Warrior,Benediction,140 - 135,51%
4021,1734,Candyflippin,Paladin,Skyfury,46 - 47,49%
4021,1734,Androidblack,Paladin,Benediction,59 - 64,48%
4021,1734,Oozhaf,Mage,Faerlina,28 - 31,47%
4021,1734,Goofone,Druid,Faerlina,55 - 63,47%
4021,1734,Kyoski,Druid,Benediction,66 - 76,46%
4046,1733,Rescue,Paladin,Skyfury,32 - 12,73%
4046,1733,Bubblebuddyx,Paladin,Benediction,37 - 16,70%
4046,1733,Brreh,Paladin,Benediction,28 - 15,65%
4046,1733,Robtendox,Shaman,Benediction,63 - 34,65%
4046,1733,Jeffboyardee,Shaman,Benediction,39 - 25,61%
4046,1733,Juicesdk,DeathKnight,Benediction,48 - 32,60%
4046,1733,Stackd,Mage,Benediction,28 - 19,60%
4046,1733,Jordle,Priest,Sulfuras,60 - 43,58%
4046,1733,Smellë,DeathKnight,Whitemane,60 - 45,57%
4046,1733,Drýx,Paladin,Faerlina,46 - 37,55%
4046,1733,Fusâr,Priest,Faerlina,91 - 74,55%
4046,1733,Cremepae,Shaman,Skyfury,93 - 76,55%
4046,1733,Dugrem,Druid,Faerlina,132 - 116,53%
4046,1733,Sparkleslol,Shaman,Eranikus,128 - 113,53%
4046,1733,Africanô,Hunter,Sulfuras,106 - 101,51%
4046,1733,Butkus,Warrior,Faerlina,57 - 57,50%
4046,1733,Windshaman,Shaman,Benediction,92 - 95,49%
4046,1733,Røndon,Paladin,Whitemane,43 - 46,48%
4046,1733,Ovary,DeathKnight,Benediction,81 - 87,48%
4065,1732,Brizx,Hunter,Faerlina,35 - 7,83%
4065,1732,Kyrìl,Paladin,Atiesh,42 - 18,70%
4065,1732,Meramin,Shaman,Atiesh,43 - 22,66%
4065,1732,Tempts,Warrior,Faerlina,42 - 26,62%
4065,1732,Papisandies,Shaman,Benediction,29 - 18,62%
4065,1732,Joshnasty,Shaman,Whitemane,110 - 70,61%
4065,1732,Fueledz,Warrior,Sulfuras,79 - 53,60%
4065,1732,Tums,Shaman,Faerlina,48 - 33,59%
4065,1732,Delliehorny,Paladin,Benediction,47 - 33,59%
4065,1732,Padredin,Paladin,Grobbulus,54 - 39,58%
4065,1732,Chrispybdl,DeathKnight,Faerlina,48 - 35,58%
4065,1732,Jackieblu,Shaman,Sulfuras,92 - 71,56%
4065,1732,Ykz,Hunter,Grobbulus,103 - 85,55%
4065,1732,Oopsbubble,Paladin,Benediction,58 - 48,55%
4065,1732,Neatx,Shaman,Faerlina,110 - 98,53%
4065,1732,Icetyson,Mage,Sulfuras,73 - 66,53%
4065,1732,Bobbyjohnsøn,Warrior,Sulfuras,73 - 66,53%
4065,1732,Jawker,Druid,Sulfuras,73 - 66,53%
4065,1732,Hectorz,Shaman,Whitemane,35 - 32,52%
4065,1732,Toezx,DeathKnight,Faerlina,30 - 30,50%
4065,1732,Tatoonga,Paladin,Benediction,65 - 66,50%
4065,1732,Amehana,Mage,Whitemane,36 - 38,49%
4087,1731,Zags,Shaman,Benediction,46 - 21,69%
4087,1731,Lockslop,Warlock,Whitemane,52 - 29,64%
4087,1731,Twistin,Paladin,Faerlina,33 - 19,63%
4087,1731,Plaguéd,DeathKnight,Grobbulus,68 - 42,62%
4087,1731,Gelanamina,Paladin,Grobbulus,44 - 28,61%
4087,1731,Bigmamas,Warrior,Grobbulus,40 - 27,60%
4087,1731,Bonerslamz,Warrior,Sulfuras,74 - 50,60%
4087,1731,Shlongy,Priest,Benediction,40 - 28,59%
4087,1731,Syreth,Mage,Benediction,52 - 39,57%
4087,1731,Jaymastaflex,Warlock,Faerlina,30 - 23,57%
4087,1731,Painrain,Warrior,Eranikus,43 - 34,56%
4087,1731,Kaabb,Shaman,Sulfuras,29 - 23,56%
4087,1731,Utech,Warrior,Eranikus,35 - 28,56%
4087,1731,Duaang,Paladin,Benediction,68 - 59,54%
4087,1731,Guyyer,Shaman,Benediction,52 - 46,53%
4087,1731,Roubao,Druid,Sulfuras,113 - 100,53%
4087,1731,Tytz,Shaman,Grobbulus,73 - 67,52%
4087,1731,Bashfulw,Warrior,Grobbulus,126 - 119,51%
4087,1731,Galileá,Priest,Benediction,76 - 73,51%
4087,1731,Elderskeetz,Shaman,Whitemane,88 - 86,51%
4087,1731,Nøzmosis,Paladin,Benediction,74 - 73,50%
4108,1730,Sista,Paladin,Grobbulus,61 - 30,67%
4108,1730,Rm,Mage,Eranikus,39 - 22,64%
4108,1730,Crcxyz,Mage,Grobbulus,27 - 16,63%
4108,1730,Vxj,,Old Blanchy,32 - 19,63%
4108,1730,Nakzs,Warlock,Benediction,63 - 40,61%
4108,1730,Critrip,Hunter,Whitemane,27 - 18,60%
4108,1730,Neverhealla,Paladin,Whitemane,56 - 38,60%
4108,1730,Nicedeck,Shaman,Benediction,95 - 69,58%
4108,1730,Petofiler,Paladin,Eranikus,35 - 26,57%
4108,1730,Grumpys,Shaman,Faerlina,67 - 50,57%
4108,1730,Partiality,DeathKnight,Benediction,68 - 53,56%
4108,1730,Natsunami,Paladin,Whitemane,62 - 49,56%
4108,1730,Gleamscythe,DeathKnight,Eranikus,38 - 31,55%
4108,1730,Orkjr,Shaman,Faerlina,35 - 29,55%
4108,1730,Snowbeär,Druid,Faerlina,35 - 29,55%
4108,1730,Cali,Paladin,Benediction,60 - 50,55%
4108,1730,Mailawitt,Paladin,Skyfury,71 - 62,53%
4108,1730,Torpadanac,Paladin,Sulfuras,69 - 62,53%
4108,1730,Jdthreesham,Shaman,Faerlina,63 - 57,52%
4108,1730,Vehnr,Paladin,Faerlina,87 - 86,50%
4108,1730,Shockui,Shaman,Whitemane,91 - 95,49%
4108,1730,Expertisë,Warrior,Whitemane,95 - 105,48%
4108,1730,Tristun,Mage,Benediction,57 - 65,47%
4108,1730,Peengus,Paladin,Whitemane,41 - 48,46%
4132,1729,Nayressa,Hunter,Benediction,29 - 12,71%
4132,1729,Handburgers,Warrior,Grobbulus,33 - 16,67%
4132,1729,Rightswipee,Paladin,Benediction,49 - 31,61%
4132,1729,Lilandryl,Warrior,Pagle,57 - 37,61%
4132,1729,Wushinom,Druid,Sulfuras,67 - 46,59%
4132,1729,Sinoose,DeathKnight,Benediction,38 - 27,58%
4132,1729,Ðubz,Priest,Faerlina,63 - 45,58%
4132,1729,Liberalsjw,Paladin,Grobbulus,51 - 37,58%
4132,1729,Sopala,Paladin,Whitemane,32 - 25,56%
4132,1729,Hamk,DeathKnight,Faerlina,40 - 33,55%
4132,1729,Páuse,Rogue,Whitemane,53 - 45,54%
4132,1729,Ezsex,Priest,Skyfury,63 - 55,53%
4132,1729,Dravos,Mage,Sulfuras,110 - 101,52%
4132,1729,Yigexianyu,Paladin,Faerlina,55 - 53,51%
4132,1729,Uluumulu,Warrior,Faerlina,53 - 55,49%
4132,1729,Bigdigger,Paladin,Faerlina,96 - 104,48%
4132,1729,Grippermagoo,DeathKnight,Whitemane,36 - 39,48%
4132,1729,Fitgerz,Shaman,Faerlina,50 - 57,47%
4150,1728,Pooterpocket,Priest,Old Blanchy,45 - 27,62%
4150,1728,Nodan,Warlock,Benediction,80 - 50,62%
4150,1728,Palliaz,Paladin,Benediction,45 - 30,60%
4150,1728,Schea,Warlock,Faerlina,49 - 33,60%
4150,1728,Insanityqt,Warrior,Benediction,49 - 33,60%
4150,1728,Riizzoo,Druid,Mankrik,58 - 44,57%
4150,1728,Chubbyboltz,Warlock,Faerlina,64 - 49,57%
4150,1728,Anf,Priest,Benediction,31 - 24,56%
4150,1728,Retpolice,Paladin,Benediction,83 - 65,56%
4150,1728,Palerdog,Paladin,Grobbulus,51 - 41,55%
4150,1728,Avogadro,Warrior,Benediction,114 - 92,55%
4150,1728,Rixakk,Warrior,Faerlina,49 - 41,54%
4150,1728,Healingwhoor,Priest,Faerlina,137 - 123,53%
4150,1728,Rzl,Priest,Skyfury,53 - 49,52%
4150,1728,Indiegame,Shaman,Whitemane,38 - 36,51%
4150,1728,Resnulliush,Hunter,Whitemane,72 - 70,51%
4150,1728,Bonza,Mage,Grobbulus,39 - 40,49%
4150,1728,Kultou,DeathKnight,Pagle,80 - 104,43%
4168,1727,Alajeen,Warrior,Benediction,40 - 19,68%
4168,1727,Storng,DeathKnight,Whitemane,52 - 25,68%
4168,1727,Drbonerphd,Priest,Faerlina,54 - 31,64%
4168,1727,Mangowarrior,Warrior,Westfall,65 - 38,63%
4168,1727,Fakzzqt,Druid,Faerlina,51 - 31,62%
4168,1727,Ginsanity,Druid,Whitemane,38 - 24,61%
4168,1727,Hahahohohehe,Paladin,Faerlina,70 - 45,61%
4168,1727,Trollpriestx,Priest,Whitemane,108 - 71,60%
4168,1727,Relyzqt,Paladin,Benediction,62 - 41,60%
4168,1727,Grèatone,Warrior,Benediction,44 - 30,59%
4168,1727,Pennywize,Shaman,Eranikus,45 - 31,59%
4168,1727,Instabilîty,Warlock,Benediction,35 - 25,58%
4168,1727,Throttlez,Priest,Grobbulus,40 - 29,58%
4168,1727,Sledged,Rogue,Benediction,53 - 39,58%
4168,1727,Vallym,Paladin,Sulfuras,56 - 42,57%
4168,1727,Skrappydaw,Hunter,Eranikus,52 - 40,57%
4168,1727,Letmedott,Priest,Benediction,109 - 84,56%
4168,1727,Scintyla,Priest,Whitemane,32 - 25,56%
4168,1727,Kakiiqt,DeathKnight,Benediction,38 - 30,56%
4168,1727,Rti,Paladin,Whitemane,36 - 29,55%
4168,1727,Hindubindu,Shaman,Faerlina,110 - 89,55%
4168,1727,Bigblueman,Shaman,Atiesh,71 - 63,53%
4168,1727,Synergys,Rogue,Skyfury,27 - 25,52%
4168,1727,Smoke,Rogue,Grobbulus,35 - 35,50%
4168,1727,Jadey,Priest,Whitemane,101 - 103,50%
4168,1727,Dreamhope,Priest,Sulfuras,36 - 37,49%
4168,1727,Poggrs,Warrior,Benediction,74 - 80,48%
4168,1727,Leboy,Paladin,Sulfuras,46 - 58,44%
4168,1727,Dostvedanya,Shaman,Benediction,37 - 48,44%
4197,1726,Stunnastreet,Paladin,Faerlina,64 - 40,62%
4197,1726,Garrettx,Priest,Benediction,38 - 24,61%
4197,1726,Swinefromud,Warlock,Skyfury,63 - 43,59%
4197,1726,Minamyoui,Priest,Faerlina,64 - 44,59%
4197,1726,Weesh,Warrior,Faerlina,82 - 59,58%
4197,1726,Eaxae,DeathKnight,Faerlina,29 - 21,58%
4197,1726,Dakina,Shaman,Benediction,85 - 62,58%
4197,1726,Vinex,Warlock,Sulfuras,224 - 164,58%
4197,1726,Exdk,DeathKnight,Benediction,60 - 46,57%
4197,1726,Keytoe,Warrior,Faerlina,96 - 74,56%
4197,1726,Korlatt,Shaman,Eranikus,94 - 73,56%
4197,1726,Soapypilot,DeathKnight,Benediction,65 - 51,56%
4197,1726,Smoochs,Shaman,Eranikus,26 - 21,55%
4197,1726,Droxd,Paladin,Benediction,65 - 55,54%
4197,1726,Cinabon,Warrior,Skyfury,77 - 70,52%
4197,1726,Cóuntspatula,Paladin,Ashkandi,67 - 64,51%
4197,1726,Bullnorris,Warrior,Whitemane,70 - 71,50%
4197,1726,Nefazto,Priest,Faerlina,47 - 48,49%
4197,1726,Koji,Warlock,Whitemane,79 - 84,48%
4216,1725,Narutogregg,Druid,Benediction,49 - 26,65%
4216,1725,Rotßoi,Warlock,Old Blanchy,47 - 25,65%
4216,1725,Restingbird,Warlock,Grobbulus,33 - 19,63%
4216,1725,Zaytoven,Warrior,Atiesh,54 - 36,60%
4216,1725,Ebayadin,Paladin,Whitemane,67 - 46,59%
4216,1725,Kawakamî,Shaman,Whitemane,82 - 57,59%
4216,1725,Daengza,Mage,Skyfury,44 - 32,58%
4216,1725,Thunderdoomz,DeathKnight,Benediction,52 - 39,57%
4216,1725,Chairliftz,Paladin,Faerlina,74 - 61,55%
4216,1725,Waítqt,Priest,Faerlina,52 - 45,54%
4216,1725,Tongbutong,Rogue,Benediction,43 - 39,52%
4216,1725,Zheros,Warrior,Skyfury,75 - 72,51%
4216,1725,Shiknobi,Shaman,Faerlina,52 - 51,50%
4216,1725,Shakshouka,Priest,Grobbulus,51 - 52,50%
4216,1725,Flexqt,Shaman,Faerlina,48 - 53,48%
4216,1725,Xuram,Paladin,Eranikus,85 - 96,47%
4232,1724,Garlande,Shaman,Faerlina,65 - 30,68%
4232,1724,Aquablu,Rogue,Benediction,33 - 18,65%
4232,1724,Boxkite,Priest,Grobbulus,65 - 36,64%
4232,1724,Aquaboy,Shaman,Faerlina,36 - 22,62%
4232,1724,Quicksilverx,Warrior,Benediction,62 - 43,59%
4232,1724,Shplague,Shaman,Benediction,69 - 49,58%
4232,1724,Karonazxd,Warlock,Faerlina,61 - 45,58%
4232,1724,Smoovie,Mage,Eranikus,35 - 26,57%
4232,1724,Djkreamcheez,Paladin,Benediction,74 - 56,57%
4232,1724,Blackensip,Priest,Benediction,56 - 43,57%
4232,1724,Scoopydoo,Shaman,Faerlina,36 - 28,56%
4232,1724,Duliudk,DeathKnight,Faerlina,38 - 30,56%
4232,1724,Pnad,Priest,Eranikus,31 - 25,55%
4232,1724,Copp,Priest,Faerlina,39 - 32,55%
4232,1724,Lightrox,Priest,Sulfuras,45 - 37,55%
4232,1724,Holydarkness,Priest,Grobbulus,63 - 54,54%
4232,1724,Olivèa,Shaman,Benediction,102 - 90,53%
4232,1724,Heyhowyadoin,Priest,Benediction,62 - 59,51%
4232,1724,Keithherbin,Druid,Faerlina,71 - 68,51%
4232,1724,Lunavachon,Shaman,Grobbulus,66 - 65,50%
4232,1724,Sharonmarsh,,Whitemane,69 - 71,49%
4232,1724,Loxatar,Druid,Benediction,68 - 73,48%
4254,1723,Strays,,Benediction,34 - 16,68%
4254,1723,Jaadyn,Rogue,Faerlina,54 - 28,66%
4254,1723,Canitnerd,Paladin,Faerlina,38 - 22,63%
4254,1723,ßricked,Paladin,Whitemane,61 - 38,62%
4254,1723,Gladtech,Shaman,Grobbulus,43 - 27,61%
4254,1723,Conpally,Paladin,Faerlina,30 - 19,61%
4254,1723,Sheared,Shaman,Whitemane,33 - 21,61%
4254,1723,Tokerxs,DeathKnight,Benediction,72 - 49,60%
4254,1723,Papajuans,Paladin,Benediction,49 - 34,59%
4254,1723,Gingerbunny,Warrior,Eranikus,56 - 41,58%
4254,1723,Itachisensei,Paladin,Benediction,34 - 25,58%
4254,1723,Psyclonogist,Druid,Sulfuras,53 - 41,56%
4254,1723,Wangzhihe,Paladin,Pagle,51 - 40,56%
4254,1723,Fleeinglol,Shaman,Benediction,48 - 38,56%
4254,1723,Chubtub,Shaman,Grobbulus,63 - 55,53%
4254,1723,Guatamalian,Paladin,Faerlina,50 - 47,52%
4254,1723,Geralth,Warlock,Faerlina,98 - 99,50%
4254,1723,Steviesan,Priest,Benediction,45 - 46,49%
4254,1723,Easyrider,Warrior,Benediction,30 - 33,48%
4273,1722,Lolzxp,Paladin,Benediction,37 - 13,74%
4273,1722,Vbot,Druid,Grobbulus,31 - 14,69%
4273,1722,Swiftmonkey,Warrior,Benediction,51 - 24,68%
4273,1722,Realcooldude,Druid,Eranikus,48 - 23,68%
4273,1722,Dsylxeic,DeathKnight,Pagle,48 - 26,65%
4273,1722,Jazladin,Paladin,Pagle,48 - 26,65%
4273,1722,Cleavemonsta,Warrior,Old Blanchy,35 - 21,62%
4273,1722,Elephantshoe,Paladin,Pagle,65 - 45,59%
4273,1722,Zealez,Rogue,Grobbulus,63 - 46,58%
4273,1722,Saexzy,DeathKnight,Grobbulus,52 - 38,58%
4273,1722,Zerakhan,Warrior,Grobbulus,56 - 43,57%
4273,1722,Selekta,Shaman,Grobbulus,49 - 40,55%
4273,1722,Bigfrank,Warrior,Eranikus,63 - 52,55%
4273,1722,Blewz,Shaman,Westfall,43 - 36,54%
4273,1722,Imfinehealer,Warrior,Whitemane,86 - 74,54%
4273,1722,Drfishtaco,Rogue,Whitemane,34 - 30,53%
4273,1722,Èxulted,Paladin,Sulfuras,105 - 101,51%
4273,1722,Evisheranus,Rogue,Whitemane,73 - 74,50%
4273,1722,Scrowtuss,Warrior,Pagle,69 - 70,50%
4273,1722,Manaiki,Paladin,Eranikus,70 - 76,48%
4273,1722,Skidzalot,Priest,Grobbulus,42 - 47,47%
4294,1721,Pongkithree,Priest,Faerlina,48 - 26,65%
4294,1721,Bubblerez,Paladin,Pagle,32 - 18,64%
4294,1721,Znths,Paladin,Faerlina,60 - 34,64%
4294,1721,Rethknight,DeathKnight,Benediction,63 - 40,61%
4294,1721,Zugmeiter,Warrior,Faerlina,58 - 37,61%
4294,1721,Slickbacc,Warrior,Whitemane,82 - 54,60%
4294,1721,Rotà,Priest,Faerlina,61 - 41,60%
4294,1721,Stinkychimp,DeathKnight,Whitemane,71 - 49,59%
4294,1721,Ryeadin,Paladin,Benediction,123 - 87,59%
4294,1721,Trixac,DeathKnight,Benediction,61 - 45,58%
4294,1721,Shawtydgaf,Rogue,Pagle,55 - 41,57%
4294,1721,Memoria,Priest,Grobbulus,103 - 77,57%
4294,1721,Failed,Shaman,Skyfury,97 - 74,57%
4294,1721,Gumgumpistol,Shaman,Benediction,43 - 33,57%
4294,1721,Surk,DeathKnight,Whitemane,41 - 33,55%
4294,1721,Nmha,Paladin,Whitemane,41 - 33,55%
4294,1721,Voks,Warrior,Whitemane,41 - 33,55%
4294,1721,Aî,Paladin,Whitemane,85 - 72,54%
4294,1721,Eggnogpog,Warlock,Faerlina,61 - 52,54%
4294,1721,Beabdk,DeathKnight,Benediction,62 - 53,54%
4294,1721,Loquaciousg,Shaman,Pagle,56 - 48,54%
4294,1721,Whisperdk,DeathKnight,Whitemane,125 - 108,54%
4294,1721,Devontåsmith,Druid,Benediction,30 - 27,53%
4294,1721,Ksr,Shaman,Whitemane,136 - 127,52%
4294,1721,Phonkie,Paladin,Eranikus,114 - 119,49%
4294,1721,Strongbadx,Shaman,Eranikus,115 - 122,49%
4294,1721,Mooshine,Druid,Eranikus,85 - 92,48%
4294,1721,Hobro,Paladin,Whitemane,48 - 53,48%
4294,1721,Shysdin,Druid,Faerlina,83 - 99,46%
4323,1720,Cyphër,DeathKnight,Grobbulus,28 - 0,100%
4323,1720,Jnewsham,Shaman,Benediction,36 - 16,69%
4323,1720,Fenrasan,Shaman,Skyfury,41 - 20,67%
4323,1720,Saltygibwens,Shaman,Benediction,45 - 22,67%
4323,1720,Divinepocket,Priest,Sulfuras,40 - 22,65%
4323,1720,Robinhooe,Rogue,Benediction,38 - 21,64%
4323,1720,Juansrogue,Rogue,Benediction,74 - 49,60%
4323,1720,Mikoxaflopin,Druid,Benediction,83 - 56,60%
4323,1720,Xdemise,Warlock,Faerlina,40 - 27,60%
4323,1720,Ravalock,Warlock,Faerlina,44 - 30,59%
4323,1720,Lubronjames,Shaman,Sulfuras,27 - 19,59%
4323,1720,Gcode,Shaman,Faerlina,32 - 23,58%
4323,1720,Zerstiren,Shaman,Whitemane,58 - 43,57%
4323,1720,Phaithx,Paladin,Grobbulus,51 - 38,57%
4323,1720,Flamedog,Warlock,Benediction,44 - 33,57%
4323,1720,Mortes,Shaman,Benediction,76 - 58,57%
4323,1720,Toughlovex,Shaman,Benediction,71 - 59,55%
4323,1720,Piperperrí,DeathKnight,Faerlina,54 - 45,55%
4323,1720,Frankk,Warrior,Skyfury,42 - 37,53%
4323,1720,Gucciflipflp,Priest,Faerlina,62 - 55,53%
4323,1720,Nachomojo,Druid,Benediction,47 - 43,52%
4323,1720,Toolieyy,Paladin,Benediction,76 - 71,52%
4323,1720,Bearpoop,Druid,Benediction,80 - 82,49%
4346,1719,Jukebox,Warrior,Skyfury,29 - 10,74%
4346,1719,Klaak,Shaman,Faerlina,37 - 21,64%
4346,1719,Srav,DeathKnight,Benediction,38 - 23,62%
4346,1719,Exasis,Shaman,Grobbulus,27 - 17,61%
4346,1719,Monkeý,DeathKnight,Whitemane,140 - 93,60%
4346,1719,Shyld,Priest,Eranikus,37 - 25,60%
4346,1719,Vwins,Paladin,Faerlina,50 - 34,60%
4346,1719,Moonsoju,Druid,Whitemane,41 - 28,59%
4346,1719,Ilsy,Priest,Benediction,83 - 57,59%
4346,1719,Ericx,Mage,Benediction,46 - 32,59%
4346,1719,Bitwarlock,Warlock,Grobbulus,43 - 32,57%
4346,1719,Phakest,Paladin,Faerlina,52 - 39,57%
4346,1719,Megaphone,Mage,Whitemane,87 - 72,55%
4346,1719,Pjfz,Warrior,Benediction,57 - 48,54%
4346,1719,Oldwangmei,Paladin,Benediction,83 - 70,54%
4346,1719,Relu,Priest,Whitemane,40 - 35,53%
4346,1719,Halucárd,DeathKnight,Benediction,41 - 37,53%
4346,1719,Ghear,Paladin,Mankrik,31 - 28,53%
4346,1719,Shinyzlol,Mage,Benediction,32 - 29,52%
4346,1719,Anyataylor,Priest,Grobbulus,89 - 82,52%
4346,1719,Slavabogu,Paladin,Grobbulus,94 - 87,52%
4346,1719,Fizzii,Paladin,Grobbulus,108 - 101,52%
4346,1719,Imnotok,Druid,Benediction,37 - 35,51%
4346,1719,Greek,Mage,Grobbulus,59 - 57,51%
4346,1719,Rubyx,Hunter,Faerlina,109 - 106,51%
4346,1719,Lazeruslol,Shaman,Old Blanchy,53 - 56,49%
4346,1719,Chyeabronie,Shaman,Sulfuras,82 - 96,46%
4346,1719,Bullsephus,Druid,Sulfuras,97 - 114,46%
4346,1719,Jugged,Shaman,Benediction,57 - 70,45%
4375,1718,Kiij,Druid,Benediction,53 - 22,71%
4375,1718,Ledshock,Shaman,Grobbulus,34 - 15,69%
4375,1718,Yúnà,Shaman,Benediction,29 - 13,69%
4375,1718,Snitched,Paladin,Benediction,44 - 23,66%
4375,1718,Corecraft,Priest,Eranikus,45 - 24,65%
4375,1718,Brothabean,Hunter,Faerlina,68 - 37,65%
4375,1718,Mookx,Shaman,Faerlina,50 - 29,63%
4375,1718,Fool,Paladin,Eranikus,70 - 43,62%
4375,1718,Zêt,Warlock,Earthfury,100 - 63,61%
4375,1718,Nharaku,Hunter,Pagle,30 - 19,61%
4375,1718,Tigerseals,Paladin,Benediction,44 - 28,61%
4375,1718,Dylanhuge,Paladin,Benediction,54 - 35,61%
4375,1718,Gyshan,Paladin,Sulfuras,53 - 35,60%
4375,1718,Waddlegodx,DeathKnight,Grobbulus,32 - 23,58%
4375,1718,Nmjc,Druid,Faerlina,33 - 24,58%
4375,1718,Pokelink,Warrior,Faerlina,75 - 55,58%
4375,1718,Whëëlchäïrxö,DeathKnight,Whitemane,56 - 42,57%
4375,1718,Alabasters,Priest,Grobbulus,29 - 23,56%
4375,1718,Dictatorx,Priest,Benediction,73 - 58,56%
4375,1718,Bewms,Shaman,Benediction,45 - 36,56%
4375,1718,Shakyhands,Priest,Whitemane,57 - 48,54%
4375,1718,Notprz,Warlock,Benediction,72 - 61,54%
4375,1718,Ganickzed,Mage,Faerlina,32 - 28,53%
4375,1718,Xanhands,Paladin,Benediction,49 - 43,53%
4375,1718,Doubaodk,DeathKnight,Sulfuras,45 - 40,53%
4375,1718,Attunedlol,Priest,Earthfury,45 - 41,52%
4375,1718,Holywishh,Priest,Sulfuras,37 - 34,52%
4375,1718,Adrion,DeathKnight,Skyfury,50 - 47,52%
4375,1718,Bloodravèn,Druid,Sulfuras,39 - 39,50%
4375,1718,Kîngpapïdrîp,Paladin,Sulfuras,129 - 132,49%
4375,1718,Glutino,Shaman,Sulfuras,101 - 104,49%
4406,1717,Moexbala,Paladin,Benediction,26 - 8,76%
4406,1717,Hoggerz,Mage,Sulfuras,43 - 20,68%
4406,1717,Alita,Paladin,Whitemane,57 - 36,61%
4406,1717,Tale,DeathKnight,Skyfury,51 - 34,60%
4406,1717,Secia,Priest,Benediction,65 - 46,59%
4406,1717,Didujustcum,Druid,Faerlina,52 - 40,57%
4406,1717,Gelonado,Priest,Benediction,43 - 34,56%
4406,1717,Prez,Shaman,Eranikus,40 - 32,56%
4406,1717,Alcont,Mage,Whitemane,25 - 20,56%
4406,1717,Madeinchiní,Shaman,Grobbulus,69 - 56,55%
4406,1717,Jaybirb,Paladin,Faerlina,146 - 120,55%
4406,1717,Darkhat,Warlock,Sulfuras,74 - 61,55%
4406,1717,Derok,Warrior,Benediction,77 - 73,51%
4406,1717,Arzw,Warrior,Benediction,44 - 43,51%
4406,1717,Kennz,Warlock,Faerlina,70 - 69,50%
4406,1717,Cöd,DeathKnight,Whitemane,28 - 28,50%
4406,1717,Rammranch,Rogue,Westfall,95 - 96,50%
4406,1717,Wipmix,Rogue,Benediction,28 - 32,47%
4406,1717,Rasbian,Shaman,Faerlina,56 - 71,44%
4425,1716,Whitèrose,Priest,Grobbulus,52 - 24,68%
4425,1716,Synah,Priest,Faerlina,40 - 19,68%
