Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
1936,1519,Atcina,Rogue,Yojamba,97 - 94,51%
1936,1519,Pitters,Druid,Yojamba,191 - 186,51%
1936,1519,Slurrz,Paladin,Arugal,36 - 36,50%
1936,1519,Johnyflop,Rogue,Arugal,192 - 204,48%
1936,1519,Momoyu,Priest,Yojamba,31 - 35,47%
1946,1518,Fiskerzp,Paladin,Arugal,21 - 12,64%
1946,1518,Pykey,Paladin,Yojamba,20 - 12,62%
1946,1518,Brazzersfan,DeathKnight,Arugal,35 - 26,57%
1946,1518,Darchrow,Warlock,Yojamba,221 - 181,55%
1946,1518,Nightwalka,Rogue,Arugal,74 - 64,54%
1946,1518,Kalfah,Shaman,Yojamba,38 - 33,54%
1946,1518,Everheal,Priest,Arugal,269 - 243,53%
1946,1518,Nogs,Druid,Arugal,58 - 54,52%
1946,1518,Shoelicker,Priest,Arugal,118 - 114,51%
1946,1518,Treason,Rogue,Yojamba,215 - 209,51%
1946,1518,Nmd,Warrior,Arugal,62 - 61,50%
1957,1517,Gladdy,Paladin,Arugal,34 - 21,62%
1957,1517,Bagfiend,Paladin,Arugal,26 - 17,60%
1957,1517,Zahlltwo,Shaman,Yojamba,37 - 26,59%
1957,1517,Wcyd,Hunter,Arugal,22 - 16,58%
1957,1517,Weishaupt,Shaman,Yojamba,62 - 46,57%
1957,1517,Winzy,Warrior,Arugal,75 - 56,57%
1957,1517,Kassiexo,Mage,Arugal,87 - 65,57%
1957,1517,Fatherhoward,Priest,Yojamba,20 - 15,57%
1957,1517,Bobbyp,DeathKnight,Yojamba,20 - 15,57%
1957,1517,Reganx,Hunter,Arugal,49 - 39,56%
1957,1517,Clockberg,Warrior,Arugal,60 - 51,54%
1957,1517,Hekul,Rogue,Arugal,305 - 266,53%
1957,1517,Dorlyn,Paladin,Arugal,135 - 118,53%
1957,1517,Laia,Paladin,Yojamba,53 - 48,52%
1957,1517,Trucs,Warrior,Arugal,108 - 98,52%
1957,1517,Timer,Priest,Yojamba,55 - 50,52%
1957,1517,Paella,Paladin,Remulos,144 - 131,52%
1957,1517,Koobertha,Paladin,Arugal,37 - 35,51%
1957,1517,Fukfase,Rogue,Yojamba,59 - 58,50%
1957,1517,Carnyunero,DeathKnight,Yojamba,248 - 250,50%
1957,1517,Tduck,Shaman,Arugal,259 - 271,49%
1957,1517,Notrasi,,Yojamba,60 - 68,47%
1979,1516,Handoffdeath,DeathKnight,Arugal,23 - 13,64%
1979,1516,Náni,Shaman,Arugal,34 - 23,60%
1979,1516,Rotpig,Warlock,Arugal,38 - 27,58%
1979,1516,Warpvp,Warrior,Arugal,57 - 45,56%
1979,1516,Oldmaatee,Warrior,Arugal,49 - 40,55%
1979,1516,Badfish,Priest,Arugal,106 - 89,54%
1979,1516,Nimz,Warlock,Arugal,82 - 74,53%
1979,1516,Floosey,Warlock,Yojamba,66 - 62,52%
1979,1516,Feralshamz,Druid,Arugal,91 - 89,51%
1979,1516,Scatfiend,Priest,Arugal,388 - 424,48%
1979,1516,Iamzey,Paladin,Arugal,40 - 46,47%
1990,1515,Peacehawk,DeathKnight,Arugal,31 - 19,62%
1990,1515,Bob,Rogue,Arugal,29 - 19,60%
1990,1515,Sverd,Paladin,Yojamba,45 - 34,57%
1990,1515,Diehard,DeathKnight,Arugal,25 - 20,56%
1990,1515,Carmasutra,Priest,Arugal,198 - 172,54%
1990,1515,Shamory,Shaman,Arugal,69 - 62,53%
1990,1515,Spicyegg,Warlock,Remulos,169 - 158,52%
1990,1515,Unsureofname,Shaman,Arugal,44 - 43,51%
1990,1515,Anaps,Warlock,Yojamba,190 - 187,50%
1990,1515,Zê,Druid,Yojamba,167 - 167,50%
1990,1515,Juwu,Priest,Yojamba,136 - 143,49%
1990,1515,Ryryapplepie,Warrior,Arugal,59 - 70,46%
2002,1514,Ghoulyghast,DeathKnight,Yojamba,26 - 11,70%
2002,1514,Ognnar,Paladin,Arugal,32 - 23,58%
2002,1514,Sokroz,Priest,Arugal,57 - 43,57%
2002,1514,Hehegurl,Priest,Arugal,89 - 82,52%
2002,1514,Phiffinedo,Priest,Yojamba,619 - 581,52%
2002,1514,Mickoangelo,Druid,Yojamba,76 - 72,51%
2002,1514,Gankz,Priest,Arugal,218 - 218,50%
2002,1514,Jaywub,Mage,Arugal,108 - 109,50%
2002,1514,Macestunn,Druid,Arugal,121 - 128,49%
2002,1514,Nórman,Warlock,Arugal,172 - 188,48%
2002,1514,Blackkey,Priest,Yojamba,188 - 206,48%
2002,1514,Awtysm,Shaman,Arugal,57 - 65,47%
2002,1514,Blessedxo,Rogue,Yojamba,77 - 92,46%
2015,1513,Anotherx,DeathKnight,Arugal,18 - 11,62%
2015,1513,Artours,Shaman,Arugal,35 - 22,61%
2015,1513,Otton,Warrior,Arugal,32 - 21,60%
2015,1513,Zwooper,Paladin,Arugal,32 - 21,60%
2015,1513,Nofuk,Rogue,Arugal,53 - 42,56%
2015,1513,Mettalove,DeathKnight,Arugal,80 - 64,56%
2015,1513,Gores,Warrior,Arugal,55 - 44,56%
2015,1513,Cvag,Shaman,Arugal,73 - 67,52%
2015,1513,Fartsparkle,Druid,Arugal,116 - 107,52%
2015,1513,Shieldytombs,Priest,Arugal,95 - 88,52%
2015,1513,Ghoul,DeathKnight,Arugal,116 - 109,52%
2015,1513,Judgements,Paladin,Arugal,127 - 121,51%
2015,1513,Rangasham,Shaman,Arugal,114 - 109,51%
2015,1513,Naty,Paladin,Arugal,89 - 91,49%
2015,1513,Givemeglaive,Rogue,Arugal,220 - 235,48%
2030,1512,Molo,Paladin,Arugal,54 - 44,55%
2030,1512,Samzy,Paladin,Arugal,114 - 99,54%
2030,1512,Jsy,DeathKnight,Arugal,70 - 61,53%
2030,1512,Bógan,Priest,Arugal,133 - 117,53%
2030,1512,Rnorakk,Priest,Arugal,163 - 146,53%
2030,1512,Traceymcbean,Mage,Arugal,442 - 398,53%
2030,1512,Ivn,Rogue,Arugal,64 - 58,52%
2030,1512,Timeofdying,Priest,Arugal,117 - 110,52%
2030,1512,Zavedis,Priest,Arugal,134 - 127,51%
2030,1512,Looni,Druid,Arugal,83 - 81,51%
2040,1511,Holyboutso,Paladin,Arugal,43 - 29,60%
2040,1511,Enfidels,Warrior,Arugal,19 - 16,54%
2040,1511,Ryab,Druid,Arugal,221 - 206,52%
2040,1511,Omgwtfbbq,Warrior,Arugal,63 - 60,51%
2040,1511,Arenaheals,Paladin,Yojamba,93 - 89,51%
2040,1511,Schnappz,Warlock,Arugal,51 - 49,51%
2040,1511,Finxlol,Mage,Arugal,257 - 255,50%
2040,1511,Heavemain,Paladin,Yojamba,37 - 37,50%
2040,1511,Pornlawd,Rogue,Arugal,245 - 278,47%
2040,1511,Mjölnir,Shaman,Yojamba,181 - 206,47%
2050,1510,Strelknight,DeathKnight,Arugal,43 - 29,60%
2050,1510,Healbotqt,Paladin,Arugal,45 - 31,59%
2050,1510,Zlips,Priest,Arugal,31 - 23,57%
2050,1510,Natsuru,DeathKnight,Arugal,79 - 61,56%
2050,1510,News,Paladin,Arugal,20 - 16,56%
2050,1510,Froc,Rogue,Yojamba,67 - 56,54%
2050,1510,Helenkarks,DeathKnight,Yojamba,140 - 119,54%
2050,1510,Surgean,Shaman,Remulos,93 - 84,53%
2050,1510,Kvatch,Mage,Arugal,240 - 229,51%
2050,1510,Qsv,Hunter,Arugal,315 - 318,50%
2050,1510,Ligmabladez,Rogue,Arugal,178 - 185,49%
2050,1510,Redrocks,Paladin,Arugal,211 - 230,48%
2062,1509,Primroe,Druid,Arugal,71 - 60,54%
2062,1509,Terrorpal,Paladin,Arugal,31 - 29,52%
2062,1509,Mistcoil,DeathKnight,Yojamba,38 - 37,51%
2062,1509,Twotoe,Shaman,Arugal,79 - 80,50%
2066,1508,Fitness,Warrior,Yojamba,28 - 13,68%
2066,1508,Koonixx,Priest,Arugal,25 - 15,62%
2066,1508,Msp,Priest,Arugal,34 - 25,58%
2066,1508,Casualpriest,Priest,Arugal,113 - 88,56%
2066,1508,Sandalz,Paladin,Yojamba,100 - 80,56%
2066,1508,Washhed,Shaman,Arugal,33 - 28,54%
2066,1508,Dkish,DeathKnight,Arugal,71 - 65,52%
2066,1508,Zoø,Paladin,Arugal,514 - 521,50%
2066,1508,Squiv,Warrior,Arugal,502 - 511,50%
2066,1508,Executie,Warrior,Arugal,87 - 89,49%
2066,1508,Furiosa,Warrior,Arugal,77 - 79,49%
2066,1508,Stepsistër,Paladin,Arugal,57 - 80,42%
2078,1507,Grandmuffinx,Paladin,Arugal,17 - 9,65%
2078,1507,Punchø,Paladin,Arugal,26 - 18,59%
2078,1507,Comana,Priest,Arugal,59 - 46,56%
2078,1507,Thottbotqt,Paladin,Arugal,252 - 225,53%
2078,1507,Tachi,Warrior,Arugal,25 - 23,52%
2078,1507,Perturbed,Warrior,Arugal,170 - 167,50%
2078,1507,Noxy,Warlock,Arugal,33 - 33,50%
2078,1507,Draz,Priest,Yojamba,110 - 114,49%
2078,1507,Syllaa,Priest,Arugal,274 - 286,49%
2078,1507,Rasi,Druid,Yojamba,96 - 103,48%
2078,1507,Mait,Druid,Arugal,53 - 65,45%
2089,1506,Bondibabe,Rogue,Arugal,21 - 14,60%
2089,1506,Bayer,Priest,Yojamba,120 - 91,57%
2089,1506,Shula,,Arugal,40 - 31,56%
2089,1506,Audiox,Rogue,Arugal,49 - 38,56%
2089,1506,Derkz,Paladin,Arugal,58 - 46,56%
2089,1506,Mechatron,Warrior,Yojamba,181 - 144,56%
2089,1506,Tener,DeathKnight,Arugal,204 - 186,52%
2089,1506,Karas,Paladin,Arugal,193 - 193,50%
2089,1506,Nt,Warlock,Arugal,75 - 78,49%
2098,1505,Goonlords,DeathKnight,Arugal,68 - 37,65%
2098,1505,Picasso,Rogue,Arugal,53 - 40,57%
2098,1505,Grxp,DeathKnight,Arugal,29 - 23,56%
2098,1505,Mallers,Warlock,Arugal,136 - 119,53%
2098,1505,Arlo,DeathKnight,Yojamba,94 - 87,52%
2098,1505,Elexisbb,Shaman,Arugal,54 - 50,52%
2098,1505,Hotdogvan,Shaman,Arugal,101 - 97,51%
2098,1505,Khland,Paladin,Yojamba,121 - 119,50%
2098,1505,Dingodeath,DeathKnight,Arugal,74 - 73,50%
2098,1505,Huaze,DeathKnight,Yojamba,17 - 17,50%
2098,1505,Asynda,Warrior,Yojamba,83 - 84,50%
2098,1505,Akarus,Shaman,Yojamba,91 - 94,49%
2110,1504,Sj,DeathKnight,Arugal,17 - 6,74%
