Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
2437,1149,Terroríst,Warlock,Arugal,12 - 8,60%
2437,1149,Bigmikey,Druid,Yojamba,14 - 21,40%
2440,1148,Lexecute,Warrior,Arugal,12 - 7,63%
2440,1148,Enfidels,Warrior,Arugal,12 - 13,48%
2442,1147,Pball,Paladin,Arugal,12 - 3,80%
2442,1147,Finkusx,Paladin,Yojamba,12 - 5,71%
2442,1147,Rockylocky,Warlock,Arugal,12 - 8,60%
2442,1147,Luciferfuk,Priest,Remulos,13 - 29,31%
2446,1146,Duellist,Priest,Arugal,12 - 8,60%
2446,1146,Dadz,DeathKnight,Yojamba,12 - 11,52%
2448,1145,Klonopinx,Hunter,Arugal,12 - 5,71%
2448,1145,Vultjudge,Paladin,Arugal,12 - 8,60%
2448,1145,Crushtown,Warrior,Arugal,12 - 9,57%
2448,1145,Smeve,Warrior,Arugal,12 - 9,57%
2448,1145,Cammyp,Priest,Arugal,12 - 10,55%
2448,1145,Gooseypoo,Mage,Arugal,13 - 12,52%
2454,1144,Lgnds,Paladin,Arugal,12 - 7,63%
2454,1144,Outplayedxox,Priest,Arugal,12 - 8,60%
2454,1144,Pocket,Warrior,Arugal,12 - 10,55%
2454,1144,Cashslyx,,Arugal,12 - 11,52%
2458,1143,Garacantz,Rogue,Arugal,12 - 7,63%
2458,1143,Bafei,Paladin,Arugal,12 - 9,57%
2460,1142,Quickbeef,Druid,Arugal,12 - 13,48%
2460,1142,Wetpinkstink,Warrior,Arugal,12 - 13,48%
2462,1141,Ramranchman,Mage,Arugal,12 - 7,63%
2462,1141,Zemirp,,Arugal,12 - 12,50%
2462,1141,Zerostatic,Rogue,Arugal,13 - 28,32%
2465,1140,Cillo,Paladin,Arugal,12 - 9,57%
2465,1140,Papihealz,Paladin,Arugal,12 - 9,57%
2465,1140,Haych,Priest,Arugal,12 - 9,57%
2465,1140,Psijic,Mage,Arugal,13 - 13,50%
2465,1140,Sprillingkee,Priest,Arugal,12 - 13,48%
2465,1140,Cgzz,Paladin,Arugal,14 - 18,44%
2465,1140,Ohtrue,Paladin,Arugal,12 - 17,41%
2472,1139,Peeposhift,Druid,Arugal,12 - 8,60%
2472,1139,Jimboms,Priest,Arugal,12 - 8,60%
2472,1139,Greenvii,Druid,Arugal,12 - 8,60%
2472,1139,Dave,DeathKnight,Arugal,12 - 13,48%
2472,1139,Sandyvag,Warrior,Yojamba,14 - 18,44%
2477,1138,Helmorte,Druid,Arugal,12 - 8,60%
2477,1138,Schoof,Druid,Arugal,12 - 15,44%
2479,1137,Merkoney,Shaman,Arugal,12 - 8,60%
2479,1137,Sussyy,Rogue,Arugal,12 - 8,60%
2479,1137,Shaide,Priest,Arugal,12 - 8,60%
2479,1137,Vealsupreme,DeathKnight,Yojamba,12 - 8,60%
2479,1137,Orcsrage,Warrior,Yojamba,12 - 8,60%
2479,1137,Iucidfk,DeathKnight,Yojamba,13 - 14,48%
2479,1137,Arrokai,Shaman,Arugal,12 - 13,48%
2479,1137,Bigjujuk,Paladin,Yojamba,13 - 17,43%
2479,1137,Heavemain,Paladin,Yojamba,12 - 19,39%
2488,1136,Salomano,DeathKnight,Arugal,12 - 9,57%
2488,1136,Web,DeathKnight,Arugal,12 - 11,52%
2488,1136,Dannar,Druid,Arugal,12 - 11,52%
2488,1136,Melinior,Druid,Arugal,12 - 13,48%
2488,1136,Lilzertxoxo,DeathKnight,Yojamba,12 - 22,35%
2493,1135,Drakir,Rogue,Arugal,12 - 6,67%
2493,1135,Lobbies,Priest,Arugal,12 - 8,60%
2493,1135,Plowcow,Druid,Arugal,12 - 10,55%
2493,1135,Drumcode,DeathKnight,Arugal,12 - 11,52%
2493,1135,Lavacrimes,Shaman,Arugal,12 - 12,50%
2498,1134,Protec,Paladin,Arugal,12 - 18,40%
2499,1133,Clippdbudgie,Paladin,Arugal,12 - 6,67%
2499,1133,Burglars,Hunter,Yojamba,12 - 7,63%
2499,1133,Ihatethem,Paladin,Arugal,12 - 9,57%
2502,1132,Behdass,Priest,Yojamba,12 - 11,52%
2502,1132,Zuggest,Warrior,Arugal,12 - 12,50%
2502,1132,Sussydk,DeathKnight,Yojamba,12 - 14,46%
2505,1131,Windflurry,Shaman,Arugal,12 - 8,60%
2505,1131,Flapz,Druid,Arugal,12 - 13,48%
2507,1129,Nigelt,Rogue,Arugal,12 - 8,60%
2507,1129,Fawntasia,Shaman,Arugal,12 - 8,60%
2507,1129,Raging,DeathKnight,Arugal,12 - 8,60%
2507,1129,Bountybarr,Shaman,Yojamba,12 - 9,57%
2507,1129,Pretreombre,Warrior,Arugal,12 - 11,52%
2507,1129,Braw,Warrior,Remulos,12 - 12,50%
2507,1129,Lockmysocks,Warlock,Arugal,12 - 18,40%
2514,1128,Fetaforesakn,DeathKnight,Arugal,12 - 9,57%
2514,1128,Healthls,Paladin,Arugal,12 - 11,52%
2514,1128,Jypal,Paladin,Arugal,12 - 15,44%
2517,1127,Dismissed,DeathKnight,Arugal,13 - 17,43%
2518,1126,Thefts,Paladin,Yojamba,12 - 13,48%
2519,1123,Horvey,Paladin,Arugal,12 - 13,48%
2519,1123,Picasso,Rogue,Arugal,12 - 20,38%
2519,1123,Phamburger,Warrior,Arugal,12 - 20,38%
2519,1123,Cazpa,Paladin,Arugal,12 - 21,36%
2523,1121,Dietpriest,Priest,Arugal,12 - 9,57%
2524,1120,Bababee,Hunter,Arugal,12 - 14,46%
2525,1119,Angka,Shaman,Arugal,12 - 26,32%
2526,1118,Nutpirate,Paladin,Arugal,12 - 8,60%
2526,1118,Dotdotspot,Warlock,Arugal,12 - 10,55%
2526,1118,Raani,Shaman,Arugal,12 - 11,52%
2526,1118,Greiver,DeathKnight,Arugal,13 - 34,28%
2530,1117,Deathtweek,DeathKnight,Arugal,12 - 16,43%
2530,1117,Sistermingle,Priest,Arugal,13 - 18,42%
2532,1116,Methlordgodx,Druid,Arugal,12 - 10,55%
2533,1115,Jurrek,Warrior,Yojamba,14 - 28,33%
2534,1114,Cxf,Paladin,Arugal,13 - 28,32%
2534,1114,Ripstarts,DeathKnight,Arugal,12 - 34,26%
2536,1112,Serpents,Rogue,Arugal,12 - 18,40%
2537,1111,Lexydsic,Druid,Arugal,12 - 18,40%
2538,1110,Wyndup,Warrior,Arugal,13 - 16,45%
2539,1109,Pinkmitsi,Paladin,Yojamba,12 - 24,33%
2540,1108,Xigaxhad,Shaman,Arugal,13 - 18,42%
2541,1107,Nicknikkisy,Rogue,Arugal,13 - 15,46%
2542,1106,Alk,Hunter,Arugal,12 - 17,41%
2543,1103,Ravencoin,Druid,Arugal,12 - 22,35%
2544,1102,Krittaz,Priest,Yojamba,12 - 18,40%
2545,1101,Terrechose,Druid,Yojamba,13 - 17,43%
2546,1100,Sugarwallz,Shaman,Arugal,12 - 19,39%
2547,1099,Aggroassasin,Warrior,Yojamba,12 - 25,32%
2548,1098,Greneed,Mage,Arugal,12 - 10,55%
2548,1098,Yodess,Priest,Arugal,12 - 18,40%
2548,1098,Kalmitchh,Priest,Arugal,12 - 18,40%
2551,1096,Warmslaw,DeathKnight,Arugal,12 - 13,48%
2552,1093,Suffr,Rogue,Arugal,12 - 22,35%
2553,1090,Mindblender,Priest,Yojamba,12 - 18,40%
2553,1090,Yunn,Paladin,Remulos,13 - 20,39%
2555,1089,Argurios,Paladin,Yojamba,12 - 12,50%
2555,1089,Hrz,Hunter,Arugal,12 - 12,50%
2557,1084,Miniduke,Hunter,Arugal,12 - 12,50%
2558,1082,Lightswitch,DeathKnight,Arugal,12 - 23,34%
2558,1082,Swayless,Mage,Yojamba,12 - 23,34%
2558,1082,Femorc,,Arugal,12 - 23,34%
2561,1077,Harmõny,Priest,Yojamba,12 - 17,41%
2562,1075,Höppy,Hunter,Yojamba,12 - 18,40%
2563,1074,Bigfalas,Shaman,Arugal,12 - 15,44%
2564,1073,Thorraider,Druid,Arugal,12 - 18,40%
2565,1071,Daza,Warrior,Arugal,12 - 26,32%
2566,1065,Wèirdchamp,Rogue,Arugal,12 - 19,39%
2567,1062,Sleepah,Rogue,Arugal,12 - 16,43%
2568,1055,Captnnemo,Priest,Yojamba,11 - 15,42%
2569,1054,Papacorz,Paladin,Arugal,11 - 5,69%
2569,1054,Khadryn,Druid,Arugal,11 - 7,61%
2569,1054,Creyn,Paladin,Arugal,11 - 7,61%
2569,1054,Dunedanqt,Hunter,Arugal,11 - 7,61%
2569,1054,Cauthonx,Rogue,Arugal,11 - 7,61%
2569,1054,Phec,Druid,Arugal,11 - 7,61%
2575,1053,Battletrukx,DeathKnight,Yojamba,11 - 3,79%
2575,1053,Timeofdying,Priest,Arugal,11 - 10,52%
2577,1052,Chadwulkoski,Priest,Arugal,11 - 4,73%
2577,1052,Cowaabunga,Druid,Arugal,11 - 6,65%
2577,1052,Dumdumgumgum,Shaman,Arugal,11 - 6,65%
2577,1052,Nukerooster,DeathKnight,Arugal,11 - 7,61%
2577,1052,Ludacrit,Warrior,Arugal,11 - 7,61%
2577,1052,Marsmars,Paladin,Arugal,11 - 9,55%
2577,1052,Rubee,Paladin,Yojamba,12 - 10,55%
2577,1052,Dontfrown,Priest,Arugal,11 - 11,50%
2577,1052,Urutaha,Mage,Arugal,11 - 12,48%
2577,1052,Safei,Shaman,Arugal,11 - 13,46%
2587,1051,Emergent,Druid,Arugal,11 - 11,50%
2587,1051,Rekdeath,DeathKnight,Arugal,11 - 17,39%
2587,1051,Assoya,Shaman,Arugal,11 - 22,33%
2590,1050,Holydoinks,Paladin,Arugal,11 - 1,92%
2590,1050,Girlgamerxox,Shaman,Arugal,11 - 1,92%
2590,1050,Vybe,Shaman,Arugal,11 - 8,58%
2590,1050,Paperpaladin,Paladin,Arugal,11 - 11,50%
2590,1050,Maskar,Hunter,Arugal,11 - 22,33%
2590,1050,Jjsydneyy,,Arugal,11 - 24,31%
2596,1049,Milisone,Warrior,Arugal,11 - 6,65%
2596,1049,Swiv,Paladin,Arugal,11 - 8,58%
2596,1049,Ancamira,Paladin,Arugal,11 - 8,58%
2596,1049,Koobertha,Paladin,Arugal,11 - 9,55%
2596,1049,Castaryka,Druid,Arugal,11 - 9,55%
2596,1049,Georgedispel,Priest,Arugal,11 - 9,55%
2596,1049,Joÿ,Shaman,Arugal,11 - 10,52%
2596,1049,Shockgun,Shaman,Arugal,11 - 12,48%
2596,1049,Serotonin,Hunter,Arugal,11 - 14,44%
2605,1048,Murkdk,DeathKnight,Arugal,11 - 5,69%
2605,1048,Drugga,Mage,Arugal,11 - 8,58%
2605,1048,Bushìe,Warrior,Yojamba,11 - 9,55%
2605,1048,Twizzyp,Mage,Arugal,11 - 9,55%
2605,1048,Kurumï,DeathKnight,Arugal,11 - 11,50%
2605,1048,Bl,Rogue,Arugal,11 - 11,50%
2605,1048,Kjixc,Paladin,Arugal,11 - 11,50%
2605,1048,Saltygoat,Shaman,Arugal,11 - 12,48%
2605,1048,Hruuith,Druid,Arugal,11 - 12,48%
2605,1048,Skrig,DeathKnight,Arugal,11 - 12,48%
2605,1048,Yukihara,DeathKnight,Arugal,11 - 28,28%
2605,1048,Bundasniffa,Hunter,Arugal,11 - 32,26%
2605,1048,Elponyo,Paladin,Arugal,11 - 32,26%
2618,1047,Grenchly,Priest,Arugal,11 - 9,55%
2618,1047,Zengie,Warrior,Yojamba,11 - 9,55%
2618,1047,Rendk,,Arugal,11 - 10,52%
2618,1047,Fraction,Warlock,Arugal,11 - 10,52%
2618,1047,Munnerzx,Mage,Arugal,11 - 11,50%
2623,1046,Blankplanet,Mage,Arugal,11 - 5,69%
2623,1046,Wuhangrip,DeathKnight,Yojamba,11 - 5,69%
2623,1046,Cruwusadr,Paladin,Arugal,11 - 9,55%
2623,1046,Ehawa,Druid,Arugal,11 - 9,55%
2623,1046,Mishacross,DeathKnight,Arugal,11 - 11,50%
2623,1046,Jessdayx,Priest,Arugal,11 - 13,46%
2623,1046,Lusca,Priest,Yojamba,11 - 14,44%
2623,1046,Zerodin,Paladin,Arugal,11 - 15,42%
2623,1046,Mòrt,Paladin,Arugal,11 - 26,30%
2632,1045,Lesserafim,DeathKnight,Arugal,11 - 5,69%
2632,1045,Zavióx,Druid,Arugal,11 - 5,69%
2632,1045,Bigbrody,Warrior,Arugal,11 - 9,55%
2632,1045,Boch,Warrior,Yojamba,11 - 12,48%
2632,1045,Cjd,Mage,Yojamba,11 - 12,48%
2632,1045,Jordanmitev,Rogue,Arugal,11 - 19,37%
2638,1044,Malded,Hunter,Yojamba,11 - 9,55%
2638,1044,Fluky,Paladin,Arugal,11 - 14,44%
2638,1044,Fara,Warrior,Yojamba,11 - 26,30%
2641,1043,Ðonkeykong,DeathKnight,Yojamba,11 - 10,52%
2641,1043,Qq,Hunter,Arugal,11 - 10,52%
2641,1043,Cilvanis,Paladin,Yojamba,11 - 11,50%
2641,1043,Egirlx,Priest,Arugal,11 - 12,48%
2641,1043,Ailys,Rogue,Arugal,11 - 12,48%
2641,1043,Winchunipman,Priest,Arugal,11 - 13,46%
2641,1043,Wezleysnipes,Hunter,Arugal,11 - 26,30%
2648,1042,Slicktaint,DeathKnight,Arugal,11 - 8,58%
2648,1042,Nerfdruids,Druid,Yojamba,11 - 9,55%
2648,1042,Palaso,Hunter,Yojamba,11 - 12,48%
2648,1042,Flambé,Paladin,Arugal,11 - 13,46%
2648,1042,Oho,Shaman,Yojamba,11 - 15,42%
2648,1042,Bonzboys,Mage,Yojamba,13 - 38,25%
2654,1041,Rockelement,Hunter,Arugal,11 - 9,55%
2654,1041,Fresh,Shaman,Arugal,11 - 10,52%
2654,1041,Muntaxo,Hunter,Arugal,11 - 11,50%
2654,1041,Gundem,Warrior,Arugal,11 - 12,48%
2654,1041,Sureofname,DeathKnight,Arugal,11 - 15,42%
2654,1041,Onefour,DeathKnight,Arugal,11 - 16,41%
2654,1041,Shredyanuts,Druid,Yojamba,11 - 18,38%
2661,1040,Pipolu,Paladin,Yojamba,11 - 6,65%
2661,1040,Evilslayers,Priest,Arugal,11 - 10,52%
2661,1040,Hugecritties,Shaman,Arugal,11 - 10,52%
2661,1040,Desmonde,Druid,Yojamba,11 - 12,48%
2661,1040,Karategodx,DeathKnight,Arugal,11 - 19,37%
2661,1040,Mëdivh,Mage,Arugal,12 - 23,34%
2661,1040,Chickster,Priest,Arugal,11 - 29,28%
2668,1039,Steven,Paladin,Arugal,11 - 10,52%
2668,1039,Veegan,Druid,Yojamba,11 - 15,42%
2668,1039,Sodomiser,Warrior,Yojamba,11 - 15,42%
2668,1039,Dazra,Mage,Arugal,11 - 18,38%
2668,1039,Malfuriona,Druid,Arugal,11 - 21,34%
2673,1038,Modestmouse,Hunter,Arugal,11 - 10,52%
2673,1038,Bradshaw,Warlock,Arugal,11 - 12,48%
2673,1038,Hiddendps,Druid,Arugal,11 - 14,44%
2673,1038,Zipel,Mage,Arugal,11 - 14,44%
2673,1038,Kwasi,Warlock,Arugal,11 - 14,44%
2673,1038,Veretis,Paladin,Arugal,11 - 14,44%
2673,1038,Myfant,Shaman,Arugal,11 - 16,41%
2673,1038,Farron,Paladin,Arugal,11 - 16,41%
2673,1038,Qmi,DeathKnight,Arugal,11 - 20,35%
2673,1038,Boz,DeathKnight,Arugal,11 - 22,33%
2683,1037,Ballerjonesx,Warrior,Arugal,11 - 10,52%
2683,1037,Thromboxane,Shaman,Arugal,11 - 11,50%
2683,1037,Shamanzug,Shaman,Arugal,11 - 14,44%
2683,1037,Chaosmourne,DeathKnight,Yojamba,11 - 22,33%
2687,1036,Tamagachi,Shaman,Arugal,11 - 11,50%
2687,1036,Joserker,Warrior,Arugal,11 - 14,44%
2687,1036,Blanchè,Priest,Arugal,11 - 15,42%
2687,1036,Stuttgart,Warrior,Arugal,11 - 17,39%
2687,1036,Bettymight,Paladin,Arugal,11 - 24,31%
2692,1035,Artin,Rogue,Arugal,11 - 16,41%
2692,1035,Brandon,Priest,Arugal,11 - 20,35%
2692,1035,Blazingu,DeathKnight,Arugal,11 - 22,33%
2695,1034,Happydummy,Paladin,Remulos,11 - 10,52%
2695,1034,Sqloot,Warrior,Arugal,11 - 11,50%
2695,1034,Clr,Warlock,Arugal,11 - 29,28%
2698,1033,Nbäyöungbôý,Warlock,Arugal,11 - 9,55%
2698,1033,Healusive,Priest,Yojamba,11 - 11,50%
2698,1033,Spiciie,Warlock,Yojamba,11 - 11,50%
2698,1033,Gridlok,Rogue,Yojamba,11 - 13,46%
2698,1033,Phoebouras,Druid,Arugal,12 - 23,34%
2698,1033,Pvp,Warrior,Arugal,11 - 27,29%
2704,1032,Gorbak,DeathKnight,Arugal,11 - 9,55%
2704,1032,Vikernes,DeathKnight,Arugal,11 - 9,55%
2706,1031,Goldenchop,Warrior,Yojamba,11 - 10,52%
2706,1031,Varobers,Paladin,Arugal,11 - 19,37%
2708,1030,Pettersson,Druid,Arugal,11 - 9,55%
2708,1030,Hakara,Warrior,Arugal,11 - 11,50%
2708,1030,Gameplay,Paladin,Yojamba,11 - 36,23%
2711,1029,Fluxcore,Shaman,Arugal,12 - 21,36%
2712,1028,Soulchaos,Priest,Yojamba,11 - 19,37%
2712,1028,Frooty,Paladin,Arugal,11 - 24,31%
2712,1028,Volvol,Paladin,Arugal,11 - 24,31%
2712,1028,Scottworth,Warrior,Arugal,11 - 25,31%
2716,1027,Pòe,Druid,Arugal,11 - 19,37%
2717,1025,Feetfiend,Priest,Arugal,11 - 9,55%
2718,1024,Fraggerung,Rogue,Arugal,11 - 13,46%
2718,1024,Hammondse,Shaman,Yojamba,11 - 15,42%
2718,1024,Loushock,Shaman,Yojamba,11 - 15,42%
2721,1021,Dozdead,DeathKnight,Arugal,11 - 11,50%
2721,1021,Sokeen,Mage,Arugal,11 - 20,35%
2723,1020,Vamper,Mage,Arugal,11 - 9,55%
2723,1020,Thrombolysis,Priest,Arugal,11 - 9,55%
2723,1020,Azunaa,Paladin,Arugal,11 - 13,46%
2723,1020,Vodca,DeathKnight,Arugal,11 - 29,28%
2727,1019,Loodis,Druid,Arugal,11 - 22,33%
2728,1017,Zoeanne,Paladin,Yojamba,11 - 23,32%
2729,1016,Fknsonic,Paladin,Arugal,11 - 21,34%
2730,1013,Agile,Rogue,Arugal,11 - 21,34%
2731,1011,Darkgrip,DeathKnight,Remulos,11 - 18,38%
2731,1011,Ascente,Priest,Remulos,11 - 18,38%
2731,1011,Aglerion,Warrior,Remulos,11 - 18,38%
2731,1011,Eliel,Paladin,Remulos,11 - 18,38%
2735,1007,Fukhisdad,Warlock,Yojamba,11 - 9,55%
2736,1005,Rawbussy,DeathKnight,Arugal,11 - 12,48%
2736,1005,Sneedhunter,Druid,Arugal,11 - 12,48%
2738,1004,Raigaz,Rogue,Yojamba,11 - 24,31%
2739,1000,Iuttu,Priest,Arugal,11 - 9,55%
2740,999,Makemecoom,Shaman,Arugal,11 - 15,42%
2740,999,Soultaken,Warlock,Arugal,11 - 19,37%
2742,994,Maximuz,Paladin,Arugal,11 - 16,41%
2743,960,Justicejack,Paladin,Arugal,10 - 0,100%
2743,960,Nkzy,Rogue,Arugal,10 - 0,100%
2745,959,Chinta,Paladin,Arugal,10 - 3,77%
2745,959,Frankybro,Shaman,Arugal,10 - 8,56%
2745,959,Mhq,Priest,Yojamba,10 - 10,50%
2745,959,Fateisback,Rogue,Arugal,10 - 10,50%
2745,959,Wompwompwomp,Shaman,Arugal,10 - 14,42%
2745,959,Dedmuste,DeathKnight,Arugal,10 - 17,37%
2751,958,Gimpheals,Priest,Arugal,10 - 1,91%
2751,958,Banez,Warrior,Yojamba,10 - 6,62%
2751,958,Minddefender,Paladin,Yojamba,10 - 6,62%
2751,958,Pain,DeathKnight,Yojamba,10 - 6,62%
2751,958,Fatherkraze,Priest,Arugal,10 - 9,53%
2751,958,Vinkzx,Paladin,Arugal,10 - 10,50%
2751,958,Cheapshotz,Rogue,Yojamba,10 - 11,48%
2751,958,Machishield,Priest,Arugal,10 - 14,42%
2751,958,Maximiliam,Paladin,Yojamba,10 - 14,42%
2760,957,Dåvid,Paladin,Arugal,10 - 5,67%
2760,957,Aurixx,Shaman,Yojamba,10 - 10,50%
2760,957,Kiwisz,Druid,Arugal,10 - 10,50%
2760,957,Dreys,Paladin,Arugal,10 - 11,48%
2760,957,Breloom,Hunter,Yojamba,10 - 13,43%
2760,957,Isitboomboom,Shaman,Yojamba,10 - 15,40%
2766,956,Heavenhell,Hunter,Arugal,10 - 3,77%
2766,956,Flowolf,Druid,Arugal,10 - 4,71%
2766,956,Runelore,Priest,Arugal,10 - 4,71%
2766,956,Vodroodz,Druid,Arugal,10 - 5,67%
2766,956,Frankky,Warrior,Arugal,10 - 5,67%
2766,956,Weakmental,Priest,Yojamba,10 - 10,50%
2766,956,Mobilecherpn,Warlock,Arugal,10 - 10,50%
2766,956,Baarryo,Shaman,Yojamba,10 - 10,50%
2766,956,Hairyoldman,Warrior,Arugal,10 - 13,43%
2766,956,Bdubbin,Priest,Arugal,10 - 13,43%
2766,956,Brownphat,Hunter,Arugal,10 - 14,42%
2766,956,Turnok,DeathKnight,Arugal,10 - 21,32%
2766,956,Betenoire,DeathKnight,Arugal,10 - 23,30%
2779,955,Mudkip,Shaman,Arugal,10 - 5,67%
2779,955,Mushie,Warrior,Arugal,10 - 6,62%
2779,955,Staywoke,Mage,Arugal,10 - 7,59%
2779,955,Sniffie,Paladin,Arugal,10 - 8,56%
2779,955,Harmonica,Paladin,Arugal,10 - 11,48%
2779,955,Seando,Paladin,Arugal,10 - 11,48%
2785,954,Firefanatic,Mage,Arugal,10 - 4,71%
2785,954,Süe,Paladin,Arugal,10 - 5,67%
2785,954,Corad,Warrior,Remulos,10 - 9,53%
2785,954,Bolongo,Shaman,Arugal,10 - 9,53%
2785,954,Thunderfcuk,Shaman,Yojamba,10 - 9,53%
2785,954,Wtlk,Rogue,Arugal,10 - 10,50%
2785,954,Dummys,Paladin,Remulos,10 - 10,50%
2785,954,Krafti,Rogue,Arugal,10 - 11,48%
2785,954,Canstar,Paladin,Arugal,10 - 11,48%
2785,954,Niolady,DeathKnight,Arugal,10 - 12,45%
2785,954,Goose,Druid,Arugal,10 - 12,45%
2785,954,Unks,Warrior,Arugal,10 - 12,45%
2785,954,Vagenjoyer,Mage,Remulos,10 - 13,43%
2785,954,Lynxenna,Paladin,Yojamba,10 - 13,43%
2785,954,Wolflust,Shaman,Arugal,10 - 14,42%
2785,954,Namana,Shaman,Yojamba,10 - 14,42%
2801,953,Kadashy,Paladin,Yojamba,10 - 6,62%
2801,953,Srz,Druid,Arugal,10 - 10,50%
2801,953,Howlinghobo,Rogue,Arugal,10 - 10,50%
2801,953,Pocketpussys,Warlock,Arugal,10 - 10,50%
2801,953,Jinko,Priest,Arugal,10 - 11,48%
2801,953,Shalombro,Hunter,Arugal,10 - 13,43%
2801,953,Agrippa,DeathKnight,Arugal,10 - 13,43%
2801,953,Sweatdog,Warrior,Arugal,10 - 14,42%
2801,953,Dretsuya,DeathKnight,Arugal,10 - 15,40%
2801,953,Lightwelder,Paladin,Yojamba,10 - 15,40%
2801,953,Gxbbyxo,DeathKnight,Arugal,10 - 15,40%
2801,953,Coneburglar,DeathKnight,Arugal,10 - 15,40%
2801,953,Furyfist,Shaman,Arugal,10 - 16,38%
2801,953,Grezdk,DeathKnight,Arugal,10 - 24,29%
2815,952,Ravo,Priest,Arugal,10 - 4,71%
2815,952,Lightmelder,Paladin,Arugal,10 - 4,71%
2815,952,Beba,Warrior,Arugal,10 - 5,67%
2815,952,Jambiyo,Warrior,Arugal,10 - 7,59%
2815,952,Ghettø,Rogue,Arugal,10 - 9,53%
2815,952,Twoheadxd,Priest,Yojamba,10 - 10,50%
2815,952,Deepfreezee,Mage,Arugal,10 - 10,50%
2815,952,Bubbleout,Paladin,Arugal,10 - 10,50%
2815,952,Pounced,Druid,Arugal,10 - 10,50%
2815,952,Loofdlo,Priest,Yojamba,10 - 11,48%
2815,952,Katarno,Priest,Arugal,10 - 13,43%
2815,952,Beek,DeathKnight,Arugal,10 - 13,43%
2815,952,Xaa,Priest,Arugal,10 - 13,43%
2815,952,Xptwokay,Warrior,Arugal,10 - 13,43%
2815,952,Zulfilord,DeathKnight,Arugal,10 - 14,42%
2815,952,Law,Paladin,Arugal,10 - 20,33%
2815,952,Gennsha,Shaman,Arugal,10 - 24,29%
2832,951,Jdyo,Mage,Yojamba,10 - 8,56%
2832,951,Rooflessg,,Yojamba,10 - 10,50%
2832,951,Spacegnome,Warrior,Remulos,10 - 16,38%
2832,951,Kited,Hunter,Arugal,10 - 17,37%
2832,951,Marsbark,Druid,Arugal,10 - 20,33%
2837,950,Iftwl,Rogue,Arugal,10 - 6,62%
2837,950,Yumishima,Priest,Arugal,10 - 10,50%
2837,950,Kamicraze,DeathKnight,Arugal,10 - 10,50%
2837,950,Vaabi,Druid,Arugal,10 - 14,42%
2837,950,Unnadard,Priest,Arugal,10 - 15,40%
2837,950,Franksappa,Rogue,Arugal,10 - 16,38%
2837,950,Getrektson,Rogue,Arugal,10 - 18,36%
2844,949,Gritter,Hunter,Arugal,10 - 8,56%
2844,949,Lamest,Shaman,Arugal,10 - 11,48%
2844,949,Macmommy,Druid,Arugal,10 - 14,42%
2844,949,Azora,Shaman,Arugal,10 - 23,30%
2844,949,Danlon,Druid,Arugal,10 - 27,27%
2849,948,Zapt,Shaman,Arugal,10 - 8,56%
2849,948,Kielb,Hunter,Arugal,10 - 8,56%
2849,948,Xtcter,Hunter,Yojamba,10 - 10,50%
2849,948,Tolchock,Rogue,Yojamba,10 - 10,50%
2849,948,Safer,,Yojamba,10 - 10,50%
2854,947,Mageqt,Mage,Yojamba,10 - 6,62%
2854,947,Imbalancedd,Paladin,Yojamba,10 - 13,43%
2854,947,Genmies,DeathKnight,Arugal,10 - 14,42%
2854,947,Tiedan,,Arugal,10 - 15,40%
2854,947,Clwyd,Priest,Arugal,10 - 15,40%
2854,947,Twinkling,Warrior,Arugal,10 - 15,40%
2854,947,Grumiho,DeathKnight,Arugal,10 - 15,40%
2854,947,Drythrash,Druid,Arugal,10 - 18,36%
2862,946,Dònaldtrump,Warrior,Arugal,10 - 12,45%
2862,946,Hsui,Druid,Arugal,10 - 13,43%
2862,946,Angiepai,Priest,Arugal,10 - 13,43%
2862,946,Dhippo,Paladin,Arugal,10 - 13,43%
2862,946,Womanlyman,Warrior,Arugal,10 - 13,43%
2862,946,Hypercarry,Mage,Yojamba,10 - 16,38%
2862,946,Suolemi,,Arugal,10 - 16,38%
2862,946,Justaphase,DeathKnight,Yojamba,10 - 19,34%
2870,945,Vybzx,Warrior,Arugal,10 - 11,48%
2870,945,Khanzelyna,Shaman,Arugal,10 - 19,34%
2872,944,Massivemaori,DeathKnight,Yojamba,10 - 7,59%
2872,944,Meliao,Warrior,Yojamba,10 - 8,56%
2872,944,Ellinara,Druid,Arugal,10 - 10,50%
2872,944,Uncleyoda,Warrior,Arugal,10 - 26,28%
2876,943,Sphynks,Shaman,Yojamba,10 - 8,56%
2876,943,Meddi,Paladin,Arugal,10 - 10,50%
2876,943,Milkedout,Warrior,Arugal,10 - 10,50%
2876,943,Denchie,Warrior,Yojamba,10 - 12,45%
2876,943,Grimme,,Arugal,10 - 14,42%
2876,943,Daxiji,,Arugal,10 - 16,38%
2882,942,Covd,DeathKnight,Arugal,10 - 16,38%
2882,942,Grunzer,Warrior,Arugal,10 - 23,30%
2884,940,Korakk,Warrior,Arugal,10 - 9,53%
2884,940,Greaselordd,Warrior,Arugal,10 - 10,50%
2884,940,Hotpotspicy,Rogue,Arugal,10 - 17,37%
2887,939,Missandrist,Shaman,Arugal,10 - 16,38%
2888,938,Bunjsbeer,Warrior,Remulos,10 - 13,43%
2889,936,Manamuckbang,Priest,Arugal,10 - 11,48%
